SongID,spotify_track_explicit,spotify_track_duration_ms,spotify_track_popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,hit,fullpct,subpct,p1,r1,w,off
The Way We WereBarbra Streisand,No Explicit Content,211093,58,0.264,0.32,A,-11.716,major,0.0325,0.885,0.00141,0.134,0.171,138.108,3,1,4.1231865615,50.180691791,0.0412318656,0.5018069179,0.0821667939,3.1536655756
The Way You Make Me FeelMichael Jackson,No Explicit Content,298120,73,0.877,0.854,C#/Db,-4.523,major,0.147,0.0544,0.000055,0.144,0.54,114.472,4,1,4.1231865615,50.180691791,0.0412318656,0.5018069179,0.0821667939,3.1536655756
The Way You MoveOutKast Featuring Sleepy Brown,Explicit Content,234000,66,0.871,0.597,F,-4.932,minor,0.0464,0.126,0.000115,0.0638,0.635,125.999,4,1,4.1231865615,50.180691791,0.0412318656,0.5018069179,0.0821667939,3.1536655756
The Ways Of The WindP.M. Dawn,No Explicit Content,271293,22,0.736,0.5,G,-13.336,major,0.0408,0.32,0,0.107,0.493,109.95,4,0,4.1231865615,50.180691791,0.0412318656,0.5018069179,1.9244910635,3.1536655756
The Woman With YouKenny Chesney,No Explicit Content,270000,44,0.55,0.664,G,-7.161,major,0.0348,0.0672,0.0000431,0.114,0.273,139.933,4,0,4.1231865615,50.180691791,0.0412318656,0.5018069179,1.9244910635,3.1536655756
The World OutsideThe Four Coins,No Explicit Content,173520,6,0.262,0.403,C,-11.578,major,0.0293,0.788,0.00474,0.0649,0.315,85.171,4,0,4.1231865615,50.180691791,0.0412318656,0.5018069179,1.9244910635,3.1536655756
Theme From Mahogany (Do You Know Where You're Going To)Diana Ross,No Explicit Content,204493,50,0.35,0.421,C,-10.757,minor,0.0311,0.591,0.000475,0.0949,0.281,140.057,4,1,4.1231865615,50.180691791,0.0412318656,0.5018069179,0.0821667939,3.1536655756
Theme From ShaftIsaac Hayes,No Explicit Content,279200,52,0.497,0.715,A,-17.488,minor,0.0481,0.24,0.00615,0.117,0.826,120.791,4,1,4.1231865615,50.180691791,0.0412318656,0.5018069179,0.0821667939,3.1536655756
Theme From The Dukes Of Hazzard (Good Ol' Boys)Waylon,No Explicit Content,126586,54,0.588,0.848,F,-10.999,major,0.0382,0.108,0.128,0.125,0.913,147.565,4,0,4.1231865615,50.180691791,0.0412318656,0.5018069179,1.9244910635,3.1536655756
There Goes My HeartJoni James,No Explicit Content,153880,5,0.339,0.427,F#,-8.569,major,0.0302,0.767,0.0000119,0.179,0.385,94.546,4,0,4.1231865615,50.180691791,0.0412318656,0.5018069179,1.9244910635,3.1536655756
There It IsTyrone Davis,No Explicit Content,252626,21,0.733,0.533,B,-9.095,minor,0.0377,0.435,0,0.306,0.8,112.162,4,0,4.1231865615,50.180691791,0.0412318656,0.5018069179,1.9244910635,3.1536655756
There! I've Said It AgainBobby Vinton,No Explicit Content,140666,35,0.253,0.303,A,-10.364,major,0.0303,0.776,0,0.0959,0.308,80.146,4,1,4.1231865615,50.180691791,0.0412318656,0.5018069179,0.0821667939,3.1536655756
There'll Be Sad Songs (To Make You Cry)Billy Ocean,No Explicit Content,292680,51,0.563,0.458,C,-7.673,major,0.0305,0.748,0,0.103,0.259,79.738,4,1,4.1231865615,50.180691791,0.0412318656,0.5018069179,0.0821667939,3.1536655756
There'll Never BeSwitch,No Explicit Content,324440,41,0.61,0.684,E,-10.197,minor,0.0682,0.392,0.00477,0.109,0.75,78.028,4,0,4.1231865615,50.180691791,0.0412318656,0.5018069179,1.9244910635,3.1536655756
These Boots Are Made For Walkin'Nancy Sinatra,No Explicit Content,166008,68,0.74,0.392,A,-11.996,major,0.0824,0.483,1.11E-6,0.0965,0.387,82.742,4,1,4.1231865615,50.180691791,0.0412318656,0.5018069179,0.0821667939,3.1536655756
These DreamsHeart,No Explicit Content,254476,61,0.535,0.532,B,-9.865,major,0.0291,0.508,0,0.0868,0.3,79.107,4,1,4.1231865615,50.180691791,0.0412318656,0.5018069179,0.0821667939,3.1536655756
Thin Line Between Love And HatePretenders,No Explicit Content,220946,35,0.688,0.533,A,-7.664,minor,0.0287,0.334,0.000684,0.0742,0.65,128.291,4,0,4.1231865615,50.180691791,0.0412318656,0.5018069179,1.9244910635,3.1536655756
Think I'll Go Somewhere And Cry Myself To SleepAl Martino,No Explicit Content,166973,4,0.555,0.323,D,-12.889,major,0.0315,0.346,5.91E-6,0.12,0.582,104.441,4,0,4.1231865615,50.180691791,0.0412318656,0.5018069179,1.9244910635,3.1536655756
Think It OverCheryl Ladd,No Explicit Content,200893,9,0.625,0.298,D,-12.876,minor,0.0411,0.676,0.0000599,0.185,0.666,148.831,4,0,4.1231865615,50.180691791,0.0412318656,0.5018069179,1.9244910635,3.1536655756
Think Me A KissClyde McPhatter,No Explicit Content,120893,4,0.657,0.336,F,-11.109,major,0.0564,0.837,0,0.243,0.972,168.037,4,0,4.1231865615,50.180691791,0.0412318656,0.5018069179,1.9244910635,3.1536655756
ThinkJimmy McCracklin,No Explicit Content,153306,7,0.458,0.513,C,-11.46,major,0.0372,0.391,0,0.358,0.929,131.584,1,0,4.1231865615,50.180691791,0.0412318656,0.5018069179,1.9244910635,3.1536655756
This Diamond RingGary Lewis And The Playboys,No Explicit Content,136800,42,0.628,0.609,Bb,-10.635,minor,0.0278,0.332,0,0.136,0.775,132.596,4,1,4.1231865615,50.180691791,0.0412318656,0.5018069179,0.0821667939,3.1536655756
This Guy's In Love With YouHerb Alpert,No Explicit Content,239733,59,0.635,0.167,C#/Db,-12.998,major,0.0403,0.858,0.000999,0.213,0.246,83.768,4,1,4.1231865615,50.180691791,0.0412318656,0.5018069179,0.0821667939,3.1536655756
This Is AmericaChildish Gambino,Explicit Content,225773,78,0.854,0.463,F,-6.159,major,0.137,0.117,0,0.354,0.549,120.024,4,1,4.1231865615,50.180691791,0.0412318656,0.5018069179,0.0821667939,3.1536655756
This Is How We Do ItMontell Jordan,No Explicit Content,238800,66,0.799,0.63,C,-9.279,major,0.0748,0.0159,0,0.453,0.772,103.647,4,1,4.1231865615,50.180691791,0.0412318656,0.5018069179,0.0821667939,3.1536655756
This Is The NightClay Aiken,No Explicit Content,212200,22,0.528,0.56,B,-8.296,major,0.0268,0.151,1.28E-6,0.3,0.372,99.037,4,1,4.1231865615,50.180691791,0.0412318656,0.5018069179,0.0821667939,3.1536655756
This Is The Right TimeLisa Stansfield,No Explicit Content,272293,32,0.664,0.644,F#,-10.631,major,0.0689,0.0581,0,0.307,0.855,123.306,4,0,4.1231865615,50.180691791,0.0412318656,0.5018069179,1.9244910635,3.1536655756
This Is Why I'm HotMims,Explicit Content,253706,59,0.621,0.6,G#/Ab,-6.349,major,0.576,0.277,0,0.495,0.485,80.021,4,1,4.1231865615,50.180691791,0.0412318656,0.5018069179,0.0821667939,3.1536655756
This Little GirlDion,No Explicit Content,156866,23,0.543,0.305,Bb,-16.495,major,0.0469,0.812,0,0.342,0.542,125.518,4,0,4.1231865615,50.180691791,0.0412318656,0.5018069179,1.9244910635,3.1536655756
This Night Won't Last ForeverMichael Johnson,No Explicit Content,241266,43,0.621,0.439,D,-14.18,major,0.0289,0.544,0,0.0798,0.666,106.613,4,0,4.1231865615,50.180691791,0.0412318656,0.5018069179,1.9244910635,3.1536655756
This Old Heart Of Mine (Is Weak For You)The Isley Brothers,No Explicit Content,172733,66,0.618,0.597,D,-10.101,minor,0.0314,0.379,0,0.258,0.924,130.381,4,0,4.1231865615,50.180691791,0.0412318656,0.5018069179,1.9244910635,3.1536655756
This Old Heart Of MineRod Stewart,No Explicit Content,251840,48,0.676,0.852,D,-6.792,major,0.0364,0.331,0,0.0683,0.697,119.814,4,0,4.1231865615,50.180691791,0.0412318656,0.5018069179,1.9244910635,3.1536655756
This One's For YouBarry Manilow,No Explicit Content,209133,42,0.342,0.423,B,-7.289,minor,0.0288,0.55,0.0000454,0.48,0.369,125.608,4,0,4.1231865615,50.180691791,0.0412318656,0.5018069179,1.9244910635,3.1536655756
This Time I Know It's For RealDonna Summer,No Explicit Content,218960,48,0.614,0.866,E,-10.922,minor,0.036,0.00812,0.00984,0.051,0.846,116.054,4,0,4.1231865615,50.180691791,0.0412318656,0.5018069179,1.9244910635,3.1536655756
This Used To Be My PlaygroundMadonna,No Explicit Content,310266,46,0.499,0.308,G,-11.692,minor,0.0264,0.754,0.000928,0.125,0.0708,75.91,4,1,4.1231865615,50.180691791,0.0412318656,0.5018069179,0.0821667939,3.1536655756
Thnks Fr Th MmrsFall Out Boy,No Explicit Content,203506,77,0.459,0.884,Bb,-5.005,minor,0.0644,0.00539,0,0.107,0.615,154.868,4,0,4.1231865615,50.180691791,0.0412318656,0.5018069179,1.9244910635,3.1536655756
Three Hearts In A TangleRoy Drusky,No Explicit Content,158222,15,0.531,0.271,C,-12.465,major,0.026,0.46,0.000803,0.0977,0.377,96.555,3,0,4.1231865615,50.180691791,0.0412318656,0.5018069179,1.9244910635,3.1536655756
Three Little PigsGreen Jelly,No Explicit Content,353640,48,0.449,0.95,G,-4.978,major,0.225,0.0115,0.0000366,0.514,0.339,144.469,4,0,4.1231865615,50.180691791,0.0412318656,0.5018069179,1.9244910635,3.1536655756
Three StarsRuby Wright,No Explicit Content,182320,1,0.611,0.37,C,-12.599,major,0.0332,0.458,0.000698,0.0744,0.659,95.043,3,0,4.1231865615,50.180691791,0.0412318656,0.5018069179,1.9244910635,3.1536655756
Three Times A LadyCommodores,No Explicit Content,217426,54,0.482,0.0766,G#/Ab,-20.634,major,0.0301,0.893,0.000379,0.134,0.136,75.722,3,1,4.1231865615,50.180691791,0.0412318656,0.5018069179,0.0821667939,3.1536655756
Three Times In LoveTommy James,No Explicit Content,254800,18,0.618,0.377,E,-18.279,major,0.0296,0.00543,1.71E-6,0.299,0.782,125.948,4,0,4.1231865615,50.180691791,0.0412318656,0.5018069179,1.9244910635,3.1536655756
Thrift ShopMacklemore & Ryan Lewis Featuring Wanz,Explicit Content,235613,72,0.781,0.526,F#,-6.985,minor,0.293,0.0619,0,0.0457,0.662,94.992,4,1,4.1231865615,50.180691791,0.0412318656,0.5018069179,0.0821667939,3.1536655756
Through GlassStone Sour,No Explicit Content,282946,73,0.545,0.753,Eb,-4.618,minor,0.036,0.0417,0,0.389,0.434,105.754,4,0,4.1231865615,50.180691791,0.0412318656,0.5018069179,1.9244910635,3.1536655756
Throw Ya GunzOnyx,Explicit Content,196373,44,0.693,0.587,C#/Db,-11.881,major,0.379,0.00186,0,0.112,0.696,187.95,4,0,4.1231865615,50.180691791,0.0412318656,0.5018069179,1.9244910635,3.1536655756
Ticket To RideThe Beatles,No Explicit Content,189680,67,0.519,0.85,A,-6.777,major,0.0678,0.0457,0,0.233,0.749,123.419,4,1,4.1231865615,50.180691791,0.0412318656,0.5018069179,0.0821667939,3.1536655756
Tie A Yellow Ribbon Round The Ole Oak TreeDawn Featuring Tony Orlando,No Explicit Content,206253,54,0.559,0.615,F,-12.27,major,0.0473,0.283,0,0.0957,0.68,87.601,4,1,4.1231865615,50.180691791,0.0412318656,0.5018069179,0.0821667939,3.1536655756
Tighten UpArchie Bell & The Drells,No Explicit Content,196000,49,0.708,0.441,B,-12.931,major,0.196,0.242,0.000147,0.0899,0.724,125.191,4,1,4.1231865615,50.180691791,0.0412318656,0.5018069179,0.0821667939,3.1536655756
TimberPitbull Featuring Ke$ha,No Explicit Content,204160,77,0.581,0.963,B,-4.087,major,0.0981,0.0295,0,0.139,0.788,129.992,4,1,4.1231865615,50.180691791,0.0412318656,0.5018069179,0.0821667939,3.1536655756
Time After TimeCyndi Lauper,No Explicit Content,243066,73,0.724,0.436,C,-9.321,major,0.0282,0.576,1.19E-6,0.0908,0.324,130.439,4,1,4.1231865615,50.180691791,0.0412318656,0.5018069179,0.0821667939,3.1536655756
Time Alone Will TellConnie Francis,No Explicit Content,165697,12,0.257,0.424,B,-8.171,major,0.0286,0.673,0,0.638,0.203,87.36,4,0,4.1231865615,50.180691791,0.0412318656,0.5018069179,1.9244910635,3.1536655756
Time For Letting GoJude Cole,No Explicit Content,259693,35,0.708,0.564,F,-9.322,major,0.0266,0.182,0.00015,0.11,0.771,109.491,4,0,4.1231865615,50.180691791,0.0412318656,0.5018069179,1.9244910635,3.1536655756
Time In A BottleJim Croce,No Explicit Content,147960,59,0.543,0.256,D,-11.573,major,0.0343,0.854,0,0.149,0.635,134.257,3,1,4.1231865615,50.180691791,0.0412318656,0.5018069179,0.0821667939,3.1536655756
TimelessA Boogie Wit da Hoodie Featuring DJ SPINKING,Explicit Content,184000,63,0.569,0.761,F,-6.071,minor,0.475,0.261,6.71E-6,0.0748,0.325,180.122,4,0,4.1231865615,50.180691791,0.0412318656,0.5018069179,1.9244910635,3.1536655756
Tired Of Toein' The LineRocky Burnette,No Explicit Content,214583,38,0.7,0.789,G,-9.591,major,0.033,0.612,0.0000272,0.445,0.819,120.804,4,0,4.1231865615,50.180691791,0.0412318656,0.5018069179,1.9244910635,3.1536655756
To Be LovedJackie Wilson,No Explicit Content,154173,44,0.242,0.436,F,-7.528,major,0.0367,0.658,0,0.324,0.345,69.182,4,0,4.1231865615,50.180691791,0.0412318656,0.5018069179,1.9244910635,3.1536655756
To Be With YouMr. Big,No Explicit Content,210480,72,0.688,0.375,E,-9.601,major,0.0535,0.286,0,0.133,0.45,83.635,4,1,4.1231865615,50.180691791,0.0412318656,0.5018069179,0.0821667939,3.1536655756
To Each His OwnThe Tymes,No Explicit Content,154173,3,0.347,0.481,C#/Db,-9.355,major,0.0284,0.906,1.16E-6,0.277,0.566,107.863,3,0,4.1231865615,50.180691791,0.0412318656,0.5018069179,1.9244910635,3.1536655756
"To Know Him, Is To Love HimThe Teddy Bears",No Explicit Content,146066,30,0.288,0.33,D,-10.211,major,0.0294,0.892,2.61E-6,0.123,0.39,174.252,3,1,4.1231865615,50.180691791,0.0412318656,0.5018069179,0.0821667939,3.1536655756
To Make A Big Man CryRoy Head,No Explicit Content,180840,3,0.302,0.362,F,-8.306,major,0.0303,0.00897,0.0165,0.0787,0.396,95.589,4,0,4.1231865615,50.180691791,0.0412318656,0.5018069179,1.9244910635,3.1536655756
To Sir With LoveLulu,No Explicit Content,166693,49,0.546,0.399,E,-9.378,major,0.027,0.361,3.18E-6,0.0995,0.301,97.142,4,1,4.1231865615,50.180691791,0.0412318656,0.5018069179,0.0821667939,3.1536655756
Together AgainJanet,No Explicit Content,301200,68,0.873,0.591,G,-8.942,major,0.102,0.0788,0.0071,0.104,0.496,123.091,4,1,4.1231865615,50.180691791,0.0412318656,0.5018069179,0.0821667939,3.1536655756
Together ForeverRick Astley,No Explicit Content,204973,49,0.707,0.924,D,-11.844,major,0.0518,0.0417,0.000157,0.134,0.903,115.091,4,1,4.1231865615,50.180691791,0.0412318656,0.5018069179,0.0821667939,3.1536655756
Tom DooleyThe Kingston Trio,No Explicit Content,183973,43,0.648,0.144,E,-13.842,major,0.0441,0.827,6.8E-6,0.109,0.497,125.974,4,1,4.1231865615,50.180691791,0.0412318656,0.5018069179,0.0821667939,3.1536655756
TomboyRonnie Dove,No Explicit Content,169080,1,0.437,0.26,G,-11.705,major,0.0295,0.724,0.00388,0.104,0.261,73.586,4,0,4.1231865615,50.180691791,0.0412318656,0.5018069179,1.9244910635,3.1536655756
Tonight I Fell In LoveThe Tokens,No Explicit Content,107826,17,0.614,0.752,F,-6.722,major,0.0291,0.537,0,0.0818,0.804,134.988,4,0,4.1231865615,50.180691791,0.0412318656,0.5018069179,1.9244910635,3.1536655756
Tonight I'll Say A PrayerEydie Gorme,No Explicit Content,198640,10,0.467,0.272,D,-13.337,major,0.032,0.537,0,0.449,0.322,67.024,4,0,4.1231865615,50.180691791,0.0412318656,0.5018069179,1.9244910635,3.1536655756
Tonight TonightHot Chelle Rae,No Explicit Content,200466,75,0.686,0.783,E,-4.977,major,0.119,0.0764,0,0.163,0.814,99.978,4,0,4.1231865615,50.180691791,0.0412318656,0.5018069179,1.9244910635,3.1536655756
Tonight's The Night (Gonna Be Alright)Rod Stewart,No Explicit Content,237120,55,0.55,0.514,B,-12.617,major,0.0523,0.336,0.125,0.382,0.724,136.542,3,1,4.1231865615,50.180691791,0.0412318656,0.5018069179,0.0821667939,3.1536655756
Too Busy Thinking About My BabyMarvin Gaye,No Explicit Content,176133,48,0.751,0.385,F#,-11.716,major,0.0349,0.115,0,0.069,0.862,117.748,4,0,4.1231865615,50.180691791,0.0412318656,0.5018069179,1.9244910635,3.1536655756
Too CloseNext,Explicit Content,259440,66,0.847,0.402,G,-9.952,major,0.0641,0.0118,0,0.283,0.752,99.693,4,1,4.1231865615,50.180691791,0.0412318656,0.5018069179,0.0821667939,3.1536655756
Too Much HeavenBee Gees,No Explicit Content,296000,66,0.495,0.439,F#,-13.212,major,0.0467,0.44,0.0000888,0.725,0.353,165.922,4,1,4.1231865615,50.180691791,0.0412318656,0.5018069179,0.0821667939,3.1536655756
Too Much TalkPaul Revere & The Raiders Featuring Mark Lindsay,No Explicit Content,132373,9,0.402,0.704,D,-4.913,major,0.0325,0.194,0.0000816,0.225,0.882,154.266,4,0,4.1231865615,50.180691791,0.0412318656,0.5018069179,1.9244910635,3.1536655756
Too Much TequilaThe Champs,No Explicit Content,135106,25,0.811,0.546,F,-8.516,major,0.0462,0.716,0.328,0.124,0.939,114.115,4,0,4.1231865615,50.180691791,0.0412318656,0.5018069179,1.9244910635,3.1536655756
Top Of The WorldCarpenters,No Explicit Content,179173,66,0.379,0.343,Bb,-12.993,major,0.0385,0.806,0,0.0991,0.694,184.301,4,1,4.1231865615,50.180691791,0.0412318656,0.5018069179,0.0821667939,3.1536655756
Torn Between Two LoversMary Macgregor,No Explicit Content,229413,45,0.55,0.376,Bb,-11.426,major,0.0304,0.728,0.000144,0.581,0.495,132.177,4,1,4.1231865615,50.180691791,0.0412318656,0.5018069179,0.0821667939,3.1536655756
Tossin' And Turnin'Bobby Lewis,No Explicit Content,159640,46,0.569,0.722,C,-8.914,major,0.0393,0.225,0,0.108,0.965,142.736,4,1,4.1231865615,50.180691791,0.0412318656,0.5018069179,0.0821667939,3.1536655756
Total Eclipse Of The HeartBonnie Tyler,No Explicit Content,269786,76,0.435,0.658,G#/Ab,-8.179,major,0.0661,0.195,0,0.102,0.184,130.276,4,1,4.1231865615,50.180691791,0.0412318656,0.5018069179,0.0821667939,3.1536655756
Touch Me (All Night Long)Cathy Dennis,No Explicit Content,266480,23,0.712,0.917,C#/Db,-7.65,major,0.057,0.0252,0.346,0.056,0.536,118.814,4,0,4.1231865615,50.180691791,0.0412318656,0.5018069179,1.9244910635,3.1536655756
Touch Me In The MorningDiana Ross,No Explicit Content,207413,54,0.355,0.615,F#,-7.21,major,0.0314,0.454,0,0.0477,0.603,137.19,4,1,4.1231865615,50.180691791,0.0412318656,0.5018069179,0.0821667939,3.1536655756
Touch MeFancy,No Explicit Content,230893,4,0.73,0.601,E,-11.625,major,0.172,0.295,0.0000719,0.0687,0.705,121.981,4,0,4.1231865615,50.180691791,0.0412318656,0.5018069179,1.9244910635,3.1536655756
Touch My BodyMariah Carey,No Explicit Content,204733,67,0.716,0.666,E,-7.719,minor,0.0539,0.129,0,0.25,0.864,78.498,4,1,4.1231865615,50.180691791,0.0412318656,0.5018069179,0.0821667939,3.1536655756
TouchOmarion,No Explicit Content,201733,43,0.828,0.749,A,-7.554,major,0.0556,0.0942,0.000171,0.114,0.953,115.053,4,0,4.1231865615,50.180691791,0.0412318656,0.5018069179,1.9244910635,3.1536655756
Toy SoldiersMartika,No Explicit Content,287600,58,0.514,0.59,C#/Db,-6.405,minor,0.0274,0.403,0,0.126,0.173,130.167,4,1,4.1231865615,50.180691791,0.0412318656,0.5018069179,0.0821667939,3.1536655756
TragedyBee Gees,No Explicit Content,303333,65,0.665,0.532,D,-10.793,major,0.0277,0.0889,0.0109,0.296,0.81,117.955,4,1,4.1231865615,50.180691791,0.0412318656,0.5018069179,0.0821667939,3.1536655756
TrailerhoodToby Keith,No Explicit Content,173693,46,0.663,0.83,G,-4.584,major,0.039,0.246,1.41E-6,0.285,0.866,98.022,4,0,4.1231865615,50.180691791,0.0412318656,0.5018069179,1.9244910635,3.1536655756
Travelin' ManRicky Nelson,No Explicit Content,142933,55,0.741,0.363,D,-12.484,major,0.0335,0.669,0,0.117,0.859,123.263,4,1,4.1231865615,50.180691791,0.0412318656,0.5018069179,0.0821667939,3.1536655756
True ColorsCyndi Lauper,No Explicit Content,226066,70,0.386,0.145,C,-16.94,major,0.0362,0.792,0.000196,0.1,0.262,171.63,4,1,4.1231865615,50.180691791,0.0412318656,0.5018069179,0.0821667939,3.1536655756
True LoveElton John & Kiki Dee,No Explicit Content,213066,38,0.588,0.427,F#,-10.204,major,0.0263,0.347,3.83E-6,0.196,0.196,105.225,3,0,4.1231865615,50.180691791,0.0412318656,0.5018069179,1.9244910635,3.1536655756
Truly Madly DeeplySavage Garden,No Explicit Content,277266,75,0.555,0.698,C,-8.874,major,0.0287,0.403,0,0.0851,0.816,168.12,4,1,4.1231865615,50.180691791,0.0412318656,0.5018069179,0.0821667939,3.1536655756
TrulyLionel Richie,No Explicit Content,200506,61,0.326,0.247,C#/Db,-13.794,major,0.0356,0.635,6.19E-6,0.0838,0.156,140.651,4,1,4.1231865615,50.180691791,0.0412318656,0.5018069179,0.0821667939,3.1536655756
Truth HurtsLizzo,Explicit Content,173325,89,0.715,0.624,E,-3.046,minor,0.114,0.11,0,0.123,0.412,158.087,4,1,4.1231865615,50.180691791,0.0412318656,0.5018069179,0.0821667939,3.1536655756
Try AgainAaliyah,No Explicit Content,284240,35,0.635,0.841,C#/Db,-6.369,minor,0.15,0.263,0,0.163,0.915,93.051,4,1,4.1231865615,50.180691791,0.0412318656,0.5018069179,0.0821667939,3.1536655756
Tunnel Of LoveBruce Springsteen,No Explicit Content,309760,47,0.587,0.675,F,-11.787,major,0.0366,0.0501,0.00243,0.479,0.664,116.954,4,0,4.1231865615,50.180691791,0.0412318656,0.5018069179,1.9244910635,3.1536655756
Tunnel VisionKodak Black,Explicit Content,268186,75,0.497,0.489,B,-7.724,minor,0.294,0.0576,0.0000991,0.122,0.231,171.853,4,0,4.1231865615,50.180691791,0.0412318656,0.5018069179,1.9244910635,3.1536655756
Turn On Your Love LightThe Human Beinz,No Explicit Content,136666,18,0.511,0.935,A,-6.317,major,0.142,0.378,4.11E-6,0.0829,0.685,176.221,4,0,4.1231865615,50.180691791,0.0412318656,0.5018069179,1.9244910635,3.1536655756
Turn! Turn! Turn! (To Everything There Is A Season)The Byrds,No Explicit Content,229360,67,0.452,0.818,D,-8.124,major,0.0439,0.135,0.0000272,0.052,0.755,124.474,4,1,4.1231865615,50.180691791,0.0412318656,0.5018069179,0.0821667939,3.1536655756
Tuscan LeatherDrake,No Explicit Content,366400,51,0.597,0.679,F#,-5.401,major,0.39,0.115,0,0.231,0.3,79.95,4,0,4.1231865615,50.180691791,0.0412318656,0.5018069179,1.9244910635,3.1536655756
